id,round_1,round_5,round_9,round_13,round_17,round_20
4-177916662-0-0.jpeg,1164.1579486773558,1196.4861638723964,1197.2183429254808,1197.2538208987617,1197.2527279442538,1197.2514692259654
1-47268380-0-3.jpeg,1185.2230346361296,1193.2462356169717,1192.9160057768372,1192.8652825752113,1192.8550749629599,1192.8527625053575
4-465128019-18-3.jpeg,1158.3427451217408,1191.2850026999697,1191.8012528564093,1191.8133036441739,1191.8092985856601,1191.807619769362
1-39874516-7-0.jpeg,1149.4579988451358,1187.9821345840903,1189.4164964928823,1189.5507061147296,1189.5677073135055,1189.5699817615107
4-10631022-3-0.jpeg,1165.3630101968333,1188.6208967292903,1189.0171016316203,1189.0339065312176,1189.0311622377044,1189.0296961435135
1-177916664-5-0.jpeg,1163.2645353024097,1187.1063055095733,1187.5804206409746,1187.6211650001635,1187.6276429436664,1187.6287033029407
4-179080808-10-3.jpeg,1143.1571875968946,1184.399195766387,1185.327386402865,1185.3857104314814,1185.3884944258566,1185.3879199747132
2-220099419-7-0.jpeg,1160.2546109477983,1183.238874707792,1183.6874593366276,1183.7066114345064,1183.7051555897524,1183.7041254809094
1-145007005-7-0.jpeg,1175.6252764823757,1180.1148712628053,1179.71909684604,1179.6603955949656,1179.6488765696465,1179.6463306762046
4-88204957-31-3.jpeg,1178.9762310636359,1179.5789597150401,1178.923839952649,1178.8420943102115,1178.8277327943576,1178.8247627958995
2-142637433-15-3.jpeg,1141.701976646509,1177.6512799296763,1178.357543060963,1178.3864780091517,1178.3843464687714,1178.382923500681
3-10581227-41-3.jpeg,1145.6858917437226,1175.783479822976,1176.4917751516384,1176.540949193118,1176.5427427968998,1176.5419426597846
0-169210698-1-0.jpeg,1137.0699311698256,1174.2881136812782,1175.2393502297361,1175.3080509199049,1175.3148504651256,1175.3154052257164
1-245518309-3-0.jpeg,1153.92090881668,1165.7493583626942,1165.491475072251,1165.4438433495045,1165.4341840603995,1165.4319864793333
0-13433208-9-3.jpeg,1131.9842120007536,1163.9002079037234,1164.758123607719,1164.811197579461,1164.813013951352,1164.8122455540342
4-39609934-7-3.jpeg,1120.6111135841422,1156.8744915975683,1158.0293658947057,1158.105416350713,1158.1093032079518,1158.1087234368847
0-247474286-5-3.jpeg,1133.684871832785,1157.109547509791,1157.5364078044252,1157.5512170708525,1157.548605325717,1157.5473086418185
2-135721894-5-3.jpeg,1126.6789488010775,1153.4858347529164,1154.0718563879684,1154.1076074784778,1154.1099469668402,1154.1097918989267
4-177594557-0-0.jpeg,1121.676898213138,1153.3725026186921,1153.8961317811925,1153.9127645196297,1153.910152094099,1153.9088207864445
3-163927052-3-3.jpeg,1126.9113483708954,1151.7205008923831,1152.292777695973,1152.324683915572,1152.3248063099159,1152.3240052251078
3-70979005-1-0.jpeg,1125.0163603119408,1148.5329471999366,1148.8990166496412,1148.9028640538522,1148.8984814016274,1148.8968873746596
0-48687755-13-3.jpeg,1128.7958426852783,1145.1598655584744,1145.2315502650274,1145.2265897049872,1145.2233446276873,1145.2221710393294
3-49206236-6-3.jpeg,1120.1590285015907,1143.6998962792065,1144.0829863149006,1144.0944193259857,1144.0925276464322,1144.0915600998856
3-95768284-55-0.jpeg,1103.8279179335516,1140.7647952400437,1141.7436325751132,1141.8030182437528,1141.8050714544465,1141.80426944409
3-163764251-23-0.jpeg,1126.9091563963,1141.1624167200919,1141.0507085957802,1141.0144809137735,1141.005399138005,1141.0031247444642
3-74450583-13-0.jpeg,1148.841800327517,1141.6700775138536,1140.8420360991672,1140.749142389182,1140.7339892668704,1140.7309945753823
4-179020541-9-3.jpeg,1112.079572034784,1131.222485297182,1131.3208714186278,1131.302222524116,1131.2952653585517,1131.2933077308303
3-237271814-1-3.jpeg,1116.5321435464361,1128.8987682405227,1128.8060228069915,1128.7750266579048,1128.7668158009203,1128.7647062183219
1-272345160-1-3.jpeg,1112.6726516912418,1128.6385226496461,1128.7013713758122,1128.6862625118854,1128.680716354651,1128.6791180931189
3-141205865-5-0.jpeg,1116.7141299680468,1126.2280537531149,1125.9846028234365,1125.9365361510486,1125.9259871245597,1125.9235089500182
4-34493804-0-3.jpeg,1119.6927303599405,1124.5000051686168,1124.049018105615,1123.9861190650543,1123.9739818508617,1123.9713087363116
0-142019563-2-3.jpeg,1109.279430024855,1122.0096864965046,1121.8630779471534,1121.8300187473048,1121.8215710146962,1121.8193468089282
1-177769265-5-0.jpeg,1110.631111834874,1121.609347591696,1121.5216806550366,1121.4899323674167,1121.4815240567395,1121.4793769512282
0-47006770-16-0.jpeg,1125.87583943241,1120.4454366936027,1119.622514512148,1119.5313290436181,1119.5162279220458,1119.5131864958655
1-39693657-18-0.jpeg,1104.4907352036682,1118.754461758808,1118.695977411796,1118.6643695522293,1118.6557175251296,1118.6534689675484
2-9068079-15-3.jpeg,1090.734366001973,1114.2795988397916,1114.6200466652033,1114.6313506303752,1114.6298638537942,1114.6289884264254
1-71365281-1-3.jpeg,1095.3309494455132,1112.1852435087178,1112.3539410085239,1112.3557597303766,1112.3530512846107,1112.351922797061
4-42967547-23-0.jpeg,1109.063557756229,1111.928301168708,1111.44481184704,1111.3799635622113,1111.3679471927396,1111.3653718007333
3-34559475-3-0.jpeg,1082.9474985430697,1107.9361264070028,1108.3207948694019,1108.3275821438338,1108.3235483560072,1108.3219331585815
0-95768284-41-0.jpeg,1086.9953772896743,1106.473302305335,1106.7072750828804,1106.7097968453043,1106.7077319886102,1106.70690219095
3-10639397-1-3.jpeg,1082.0333897410248,1103.6870113855398,1104.0908554965065,1104.100864831714,1104.0976203223747,1104.0962181423176
1-160163187-48-3.jpeg,1096.6188793975382,1103.5465781580644,1103.1317148391618,1103.0705099148213,1103.0583217241492,1103.055588754614
3-163764156-4-3.jpeg,1089.7374753882573,1098.5039584922085,1098.2118854193686,1098.1632140428005,1098.1529865532907,1098.1506153548196
2-11272377-0-3.jpeg,1078.9205840460936,1094.644352469446,1094.8216585063403,1094.8178614494886,1094.8132025538346,1094.811597782833
2-179018554-12-0.jpeg,1075.8193604631267,1088.9737598817296,1089.0610048287053,1089.0535767947324,1089.049435368314,1089.0480532859974
1-147676138-1-0.jpeg,1069.0952465892083,1088.6455145973969,1088.6959521468575,1088.6745108554296,1088.6673807255956,1088.6653993146888
2-163719094-8-3.jpeg,1078.0542566587555,1088.5547133651319,1088.430779843234,1088.3977212977295,1088.3897374118214,1088.3877681644458
2-10360980-42-3.jpeg,1063.962093427322,1081.7979370663973,1081.969648611263,1081.955217883008,1081.9481375690768,1081.946054694204
4-39825433-1-0.jpeg,1077.8367651280619,1078.7041048677495,1078.148875119025,1078.0780389295196,1078.0653695001618,1078.0627020854724
3-116866409-0-3.jpeg,1073.2825098106448,1076.8144317978652,1076.2632526914108,1076.1895014393456,1076.1765655570741,1076.1739261421794
1-179018554-5-0.jpeg,1066.8418331510434,1075.7046781073777,1075.332185991482,1075.2713936269718,1075.258960646675,1075.2561664853672
4-51964968-5-0.jpeg,1065.2717854490554,1074.4237658623076,1074.1826951392816,1074.1462100165904,1074.139002634324,1074.1373164443344
0-230244501-3-0.jpeg,1071.5088384883356,1071.8637793236296,1071.2791324193502,1071.2069046759084,1071.1941578819903,1071.1914857537006
4-449197600-39-0.jpeg,1075.2717352295415,1071.4306530446722,1070.6974237920952,1070.611987983525,1070.5975948655719,1070.594680377916
1-160077564-5-3.jpeg,1086.7596698521977,1070.4180270044621,1069.1884659656023,1069.0635412957076,1069.0454702865368,1069.0422599228116
1-448953269-74-0.jpeg,1058.7984877551266,1068.432407752195,1068.2213834255167,1068.180021065526,1068.1701402908448,1068.1676720690846
1-47225638-8-3.jpeg,1059.5331736909172,1066.9335202624702,1066.7138744555318,1066.6706378478045,1066.6610658489785,1066.658797575259
2-95914728-45-0.jpeg,1065.6871269919643,1065.032423342754,1064.3196077173375,1064.2314907231755,1064.2165199417752,1064.2135159580635
0-226894614-0-3.jpeg,1086.785865574902,1065.2462456219384,1063.8821142942807,1063.741614852664,1063.7203243290394,1063.7164222222632
1-177684430-57-3.jpeg,1059.930419715204,1062.5274025441022,1061.9772407851453,1061.9076196978642,1061.89542734356,1061.8928665277544
2-10632127-4-0.jpeg,1046.6762814698907,1053.388980040744,1053.074952056718,1053.0262035543328,1053.0164846084108,1053.0142656989178
